"country","countryiso3","latest.year_score_ability_to_reform:_.30821","latest.value_score_ability_to_reform:_.30821","latest.year_score_ability_to_reform:_.30833","latest.value_score_ability_to_reform:_.30833","latest.year_score_ability_to_reform:_.30844","latest.value_score_ability_to_reform:_.30844","latest.year_score_ability_to_reform:_.31166","latest.value_score_ability_to_reform:_.31166","latest.year_score_ability_to_reform:_.31278","latest.value_score_ability_to_reform:_.31278","latest.year_score_ability_to_reform:_.31388","latest.value_score_ability_to_reform:_.31388","latest.year_score_ability_to_reform:_.31494","latest.value_score_ability_to_reform:_.31494","latest.year_score_ability_to_reform:_.31605","latest.value_score_ability_to_reform:_.31605","latest.year_score_ability_to_reform:_.31719","latest.value_score_ability_to_reform:_.31719","latest.year_score_capacity_to_adapt_p.30822","latest.value_score_capacity_to_adapt_p.30822","latest.year_score_certification_of_co.30828","latest.value_score_certification_of_co.30828","latest.year_score_certification_of_co.30829","latest.value_score_certification_of_co.30829","latest.year_score_child_labour_in_rur.30831","latest.value_score_child_labour_in_rur.30831","latest.year_score_child_labour_in_urb.30832","latest.value_score_child_labour_in_urb.30832","latest.year_score_compensation_in_cas.30839","latest.value_score_compensation_in_cas.30839","latest.year_score_compensation_in_cas.30840","latest.value_score_compensation_in_cas.30840","latest.year_score_competition_in_the_.30848","latest.value_score_competition_in_the_.30848","latest.year_score_control_over_the_ar.30863","latest.value_score_control_over_the_ar.30863","latest.year_score_control_over_the_cu.30864","latest.value_score_control_over_the_cu.30864","latest.year_score_control_over_the_po.30865","latest.value_score_control_over_the_po.30865","latest.year_score_cooperation_of_publ.30870","latest.value_score_cooperation_of_publ.30870","latest.year_score_cooperation_private.30871","latest.value_score_cooperation_private.30871","latest.year_score_cooperation_private.30872","latest.value_score_cooperation_private.30872","latest.year_score_cooperation_private.30873","latest.value_score_cooperation_private.30873","latest.year_score_coordinationcollabo.30879","latest.value_score_coordinationcollabo.30879","latest.year_score_coordinationcollabo.30880","latest.value_score_coordinationcollabo.30880","latest.year_score_corruption:_between.30883","latest.value_score_corruption:_between.30883","latest.year_score_corruption:_between.30884","latest.value_score_corruption:_between.30884","latest.year_score_credit:_quantitativ.30885","latest.value_score_credit:_quantitativ.30885","latest.year_score_currency_convertibi.30886","latest.value_score_currency_convertibi.30886","latest.year_score_de_facto_obstacles_.30890","latest.value_score_de_facto_obstacles_.30890","latest.year_score_de_facto_obstacles_.30891","latest.value_score_de_facto_obstacles_.30891","latest.year_score_demands_of_workers_.30901","latest.value_score_demands_of_workers_.30901","latest.year_score_development_of_the_.30903","latest.value_score_development_of_the_.30903","latest.year_score_development_of_the_.30904","latest.value_score_development_of_the_.30904","latest.year_score_development_of_vent.30905","latest.value_score_development_of_vent.30905","latest.year_score_developmenteconomic.30906","latest.value_score_developmenteconomic.30906","latest.year_score_developmenteconomic.30907","latest.value_score_developmenteconomic.30907","latest.year_score_discrimination_on_t.30919","latest.value_score_discrimination_on_t.30919","latest.year_score_discrimination_on_t.30920","latest.value_score_discrimination_on_t.30920","latest.year_score_discrimination:_on_.30921","latest.value_score_discrimination:_on_.30921","latest.year_score_discrimination:_on_.30922","latest.value_score_discrimination:_on_.30922","latest.year_score_discrimination:_on_.30923","latest.value_score_discrimination:_on_.30923","latest.year_score_discrimination:_on_.30925","latest.value_score_discrimination:_on_.30925","latest.year_score_discrimination:_on_.30926","latest.value_score_discrimination:_on_.30926","latest.year_score_dismissal_procedure.30929","latest.value_score_dismissal_procedure.30929","latest.year_score_disparity_in_labour.30930","latest.value_score_disparity_in_labour.30930","latest.year_score_diversity_of_the_la.30933","latest.value_score_diversity_of_the_la.30933","latest.year_score_diversity_of_the_la.30934","latest.value_score_diversity_of_the_la.30934","latest.year_score_ability_to_hire_for.30936","latest.value_score_ability_to_hire_for.30936","latest.year_score_accounts_certificat.30959","latest.value_score_accounts_certificat.30959","latest.year_score_dynamism_of_special.30984","latest.value_score_dynamism_of_special.30984","latest.year_score_ease_of_domestic_ba.30985","latest.value_score_ease_of_domestic_ba.30985","latest.year_score_ease_of_foreignfund.30986","latest.value_score_ease_of_foreignfund.30986","latest.year_score_ease_of_setting_up_.30987","latest.value_score_ease_of_setting_up_.30987","latest.year_score_ease_of_starting_a_.30988","latest.value_score_ease_of_starting_a_.30988","latest.year_score_effectiveness_of_ar.30995","latest.value_score_effectiveness_of_ar.30995","latest.year_score_efficiency_of_bank_.31000","latest.value_score_efficiency_of_bank_.31000","latest.year_score_efficiency_of_the_b.31001","latest.value_score_efficiency_of_the_b.31001","latest.year_score_efficiency_of_the_f.31003","latest.value_score_efficiency_of_the_f.31003","latest.year_score_efficiency_of_the_i.31004","latest.value_score_efficiency_of_the_i.31004","latest.year_score_efficiency_of_the_s.31005","latest.value_score_efficiency_of_the_s.31005","latest.year_score_efficiency_of_the_t.31006","latest.value_score_efficiency_of_the_t.31006","latest.year_score_efficiency_of_the_t.31007","latest.value_score_efficiency_of_the_t.31007","latest.year_score_efficiency_of_the_t.31008","latest.value_score_efficiency_of_the_t.31008","latest.year_score_electoral_processes.31009","latest.value_score_electoral_processes.31009","latest.year_score_elite:_capacity_to_.31010","latest.value_score_elite:_capacity_to_.31010","latest.year_score_employers_organizat.31014","latest.value_score_employers_organizat.31014","latest.year_score_employment_contract.31016","latest.value_score_employment_contract.31016","latest.year_score_employment_contract.31017","latest.value_score_employment_contract.31017","latest.year_score_enforcement_of_judi.31018","latest.value_score_enforcement_of_judi.31018","latest.year_score_equal_treatment.31019","latest.value_score_equal_treatment.31019","latest.year_score_equal_treatment_bef.31020","latest.value_score_equal_treatment_bef.31020","latest.year_score_equal_treatment_bef.31021","latest.value_score_equal_treatment_bef.31021","latest.year_score_equal_treatment:_ac.31022","latest.value_score_equal_treatment:_ac.31022","latest.year_score_equal_treatment:_ac.31023","latest.value_score_equal_treatment:_ac.31023","latest.year_score_equal_treatment:_ac.31024","latest.value_score_equal_treatment:_ac.31024","latest.year_score_equal_treatment:_ad.31025","latest.value_score_equal_treatment:_ad.31025","latest.year_score_evaluation_of_publi.31031","latest.value_score_evaluation_of_publi.31031","latest.year_score_evictionexpulsion_o.31032","latest.value_score_evictionexpulsion_o.31032","latest.year_score_ability_to_limit_ta.31045","latest.value_score_ability_to_limit_ta.31045","latest.year_score_existence_of_establ.31057","latest.value_score_existence_of_establ.31057","latest.year_score_exploitation_of_nat.31064","latest.value_score_exploitation_of_nat.31064","latest.year_score_exploitation_of_nat.31065","latest.value_score_exploitation_of_nat.31065","latest.year_score_financial_sector:_c.31088","latest.value_score_financial_sector:_c.31088","latest.year_score_fiscal_autonomy:_mu.31089","latest.value_score_fiscal_autonomy:_mu.31089","latest.year_score_fiscal_autonomy:_ot.31090","latest.value_score_fiscal_autonomy:_ot.31090","latest.year_score_foreign_economic_st.31093","latest.value_score_foreign_economic_st.31093","latest.year_score_freedom_and_legalit.31099","latest.value_score_freedom_and_legalit.31099","latest.year_score_freedom_for_trade_u.31100","latest.value_score_freedom_for_trade_u.31100","latest.year_score_freedom_of_collecti.31114","latest.value_score_freedom_of_collecti.31114","latest.year_score_freedom_of_entry_fo.31115","latest.value_score_freedom_of_entry_fo.31115","latest.year_score_freedom_of_movement.31116","latest.value_score_freedom_of_movement.31116","latest.year_score_freedom_of_the_pres.31119","latest.value_score_freedom_of_the_pres.31119","latest.year_score_freedom_to_establis.31123","latest.value_score_freedom_to_establis.31123","latest.year_score_freedom_to_establis.31124","latest.value_score_freedom_to_establis.31124","latest.year_score_freedom_to_establis.31125","latest.value_score_freedom_to_establis.31125","latest.year_score_freedom_to_leave_th.31128","latest.value_score_freedom_to_leave_th.31128","latest.year_score_genuine_media_plura.31142","latest.value_score_genuine_media_plura.31142","latest.year_score_amendment_of_the_ru.31145","latest.value_score_amendment_of_the_ru.31145","latest.year_score_guidance_of_the_cre.31154","latest.value_score_guidance_of_the_cre.31154","latest.year_score_arbitrary_pressures.31167","latest.value_score_arbitrary_pressures.31167","latest.year_score_higher_education_sy.31171","latest.value_score_higher_education_sy.31171","latest.year_score_hopes_of_young_peop.31172","latest.value_score_hopes_of_young_peop.31172","latest.year_score_impartiality_of_the.31175","latest.value_score_impartiality_of_the.31175","latest.year_score_impartiality_of_the.31177","latest.value_score_impartiality_of_the.31177","latest.year_score_impartiality_of_the.31178","latest.value_score_impartiality_of_the.31178","latest.year_score_importance_of_joint.31181","latest.value_score_importance_of_joint.31181","latest.year_score_independence_of_the.31222","latest.value_score_independence_of_the.31222","latest.year_score_independence_of_tra.31223","latest.value_score_independence_of_tra.31223","latest.year_score_independent_decisio.31225","latest.value_score_independent_decisio.31225","latest.year_score_influence_of_donors.31229","latest.value_score_influence_of_donors.31229","latest.year_score_influence_of_organi.31230","latest.value_score_influence_of_organi.31230","latest.year_score_informal_microfinan.31232","latest.value_score_informal_microfinan.31232","latest.year_score_insolvency_legislat.31240","latest.value_score_insolvency_legislat.31240","latest.year_score_institutional_solid.31241","latest.value_score_institutional_solid.31241","latest.year_score_institutional_solid.31242","latest.value_score_institutional_solid.31242","latest.year_score_institutional_solid.31243","latest.value_score_institutional_solid.31243","latest.year_score_institutional_micro.31244","latest.value_score_institutional_micro.31244","latest.year_score_integration_capacit.31252","latest.value_score_integration_capacit.31252","latest.year_score_integration_capacit.31253","latest.value_score_integration_capacit.31253","latest.year_score_intellectual_proper.31255","latest.value_score_intellectual_proper.31255","latest.year_score_intellectual_proper.31256","latest.value_score_intellectual_proper.31256","latest.year_score_intellectual_proper.31258","latest.value_score_intellectual_proper.31258","latest.year_score_internal_conflicts:.31259","latest.value_score_internal_conflicts:.31259","latest.year_score_internal_conflicts:.31260","latest.value_score_internal_conflicts:.31260","latest.year_score_internal_conflicts:.31261","latest.value_score_internal_conflicts:.31261","latest.year_score_internal_conflicts:.31262","latest.value_score_internal_conflicts:.31262","latest.year_score_internal_conflicts:.31263","latest.value_score_internal_conflicts:.31263","latest.year_score_intervention_of_int.31275","latest.value_score_intervention_of_int.31275","latest.year_score_involvement_of_the_.31277","latest.value_score_involvement_of_the_.31277","latest.year_score_irregularities_in_o.31280","latest.value_score_irregularities_in_o.31280","latest.year_score_is_economic_policy_.31286","latest.value_score_is_economic_policy_.31286","latest.year_score_is_economic_policy_.31287","latest.value_score_is_economic_policy_.31287","latest.year_score_judicial_decisions_.31319","latest.value_score_judicial_decisions_.31319","latest.year_score_land_in_public_owne.31328","latest.value_score_land_in_public_owne.31328","latest.year_score_land_issues_as_a_po.31329","latest.value_score_land_issues_as_a_po.31329","latest.year_score_land_tenure_rights:.31330","latest.value_score_land_tenure_rights:.31330","latest.year_score_land_tenure_rights:.31331","latest.value_score_land_tenure_rights:.31331","latest.year_score_legal_means_to_prot.31335","latest.value_score_legal_means_to_prot.31335","latest.year_score_legitimacy_of_the_p.31336","latest.value_score_legitimacy_of_the_p.31336","latest.year_score_legitimacy_of_the_p.31338","latest.value_score_legitimacy_of_the_p.31338","latest.year_score_legitimacy_of_the_p.31339","latest.value_score_legitimacy_of_the_p.31339","latest.year_score_level_of_""""largesca.31344","latest.value_score_level_of_""""largesca.31344","latest.year_score_longterm_strategic_.31361","latest.value_score_longterm_strategic_.31361","latest.year_score_microfinance:_repay.31372","latest.value_score_microfinance:_repay.31372","latest.year_score_middle_classes:_pol.31373","latest.value_score_middle_classes:_pol.31373","latest.year_score_minimum_wage_respec.31380","latest.value_score_minimum_wage_respec.31380","latest.year_score_mobilisation_of_soc.31381","latest.value_score_mobilisation_of_soc.31381","latest.year_score_municipal_authoriti.31386","latest.value_score_municipal_authoriti.31386","latest.year_score_national_economic_s.31387","latest.value_score_national_economic_s.31387","latest.year_score_national_economic_s.31390","latest.value_score_national_economic_s.31390","latest.year_score_neighbouring_countr.31392","latest.value_score_neighbouring_countr.31392","latest.year_score_observance_of_contr.31393","latest.value_score_observance_of_contr.31393","latest.year_score_observance_of_contr.31394","latest.value_score_observance_of_contr.31394","latest.year_score_obtaining_import_li.31395","latest.value_score_obtaining_import_li.31395","latest.year_score_opening_of_bank_cap.31399","latest.value_score_opening_of_bank_cap.31399","latest.year_score_operational_indepen.31407","latest.value_score_operational_indepen.31407","latest.year_score_operational_indepen.31408","latest.value_score_operational_indepen.31408","latest.year_score_operational_indepen.31409","latest.value_score_operational_indepen.31409","latest.year_score_operational_indepen.31410","latest.value_score_operational_indepen.31410","latest.year_score_operational_indepen.31412","latest.value_score_operational_indepen.31412","latest.year_score_assumption_of_polit.31411","latest.value_score_assumption_of_polit.31411","latest.year_score_opposition_to_the_m.31413","latest.value_score_opposition_to_the_m.31413","latest.year_score_opposition_to_the_m.31414","latest.value_score_opposition_to_the_m.31414","latest.year_score_other_subnational_a.31418","latest.value_score_other_subnational_a.31418","latest.year_score_overall_coherence_o.31424","latest.value_score_overall_coherence_o.31424","latest.year_score_oversight_instituti.31425","latest.value_score_oversight_instituti.31425","latest.year_score_planningurban_plann.31430","latest.value_score_planningurban_plann.31430","latest.year_score_planningurban_plann.31431","latest.value_score_planningurban_plann.31431","latest.year_score_pluralism_of_trade_.31432","latest.value_score_pluralism_of_trade_.31432","latest.year_score_political_or_social.31435","latest.value_score_political_or_social.31435","latest.year_score_population_particip.31442","latest.value_score_population_particip.31442","latest.year_score_population_particip.31443","latest.value_score_population_particip.31443","latest.year_score_practice_of_guarant.31448","latest.value_score_practice_of_guarant.31448","latest.year_score_practice_of_guarant.31451","latest.value_score_practice_of_guarant.31451","latest.year_score_authority_of_the_po.31452","latest.value_score_authority_of_the_po.31452","latest.year_score_pressure_on_land:_r.31456","latest.value_score_pressure_on_land:_r.31456","latest.year_score_price_tension_on_la.31458","latest.value_score_price_tension_on_la.31458","latest.year_score_price_tension_on_la.31459","latest.value_score_price_tension_on_la.31459","latest.year_score_privatization_progr.31464","latest.value_score_privatization_progr.31464","latest.year_score_privatization:_repl.31465","latest.value_score_privatization:_repl.31465","latest.year_score_privatization:_tran.31466","latest.value_score_privatization:_tran.31466","latest.year_score_procedures_for_land.31467","latest.value_score_procedures_for_land.31467","latest.year_score_professional_mobili.31469","latest.value_score_professional_mobili.31469","latest.year_score_proportion_of_gdp_a.31470","latest.value_score_proportion_of_gdp_a.31470","latest.year_score_proportion_of_publi.31473","latest.value_score_proportion_of_publi.31473","latest.year_score_proportion_of_publi.31475","latest.value_score_proportion_of_publi.31475","latest.year_score_proportion_of_publi.31476","latest.value_score_proportion_of_publi.31476","latest.year_score_proportion_of_publi.31477","latest.value_score_proportion_of_publi.31477","latest.year_score_proportion_of_publi.31478","latest.value_score_proportion_of_publi.31478","latest.year_score_proportion_of_publi.31479","latest.value_score_proportion_of_publi.31479","latest.year_score_proportion_of_publi.31480","latest.value_score_proportion_of_publi.31480","latest.year_score_public_authorities_.31499","latest.value_score_public_authorities_.31499","latest.year_score_public_information_.31502","latest.value_score_public_information_.31502","latest.year_score_public_ownership_in.31503","latest.value_score_public_ownership_in.31503","latest.year_score_public_policies_for.31504","latest.value_score_public_policies_for.31504","latest.year_score_public_policy_exper.31505","latest.value_score_public_policy_exper.31505","latest.year_score_public_procurement:.31507","latest.value_score_public_procurement:.31507","latest.year_score_public_support_in_m.31510","latest.value_score_public_support_in_m.31510","latest.year_score_public_support_in_m.31511","latest.value_score_public_support_in_m.31511","latest.year_score_quality_of_public_s.31514","latest.value_score_quality_of_public_s.31514","latest.year_score_quality_of_public_s.31515","latest.value_score_quality_of_public_s.31515","latest.year_score_quality_of_public_s.31516","latest.value_score_quality_of_public_s.31516","latest.year_score_quality_of_public_s.31518","latest.value_score_quality_of_public_s.31518","latest.year_score_quality_of_public_s.31519","latest.value_score_quality_of_public_s.31519","latest.year_score_recognition_of_occu.31523","latest.value_score_recognition_of_occu.31523","latest.year_score_recognition_of_occu.31524","latest.value_score_recognition_of_occu.31524","latest.year_score_redeployment_and_re.31525","latest.value_score_redeployment_and_re.31525","latest.year_score_redistribution_mech.31526","latest.value_score_redistribution_mech.31526","latest.year_score_redistribution_mech.31527","latest.value_score_redistribution_mech.31527","latest.year_score_relationship_betwee.31546","latest.value_score_relationship_betwee.31546","latest.year_score_reliability:_state_.31548","latest.value_score_reliability:_state_.31548","latest.year_score_reliability:_state_.31549","latest.value_score_reliability:_state_.31549","latest.year_score_reliability:_stateo.31551","latest.value_score_reliability:_stateo.31551","latest.year_score_reliability:_stateo.31552","latest.value_score_reliability:_stateo.31552","latest.year_score_reliability:_econom.31553","latest.value_score_reliability:_econom.31553","latest.year_score_reluctance_to_hire_.31557","latest.value_score_reluctance_to_hire_.31557","latest.year_score_representative_inst.31558","latest.value_score_representative_inst.31558","latest.year_score_resistance_to_finan.31560","latest.value_score_resistance_to_finan.31560","latest.year_score_resistance_to_finan.31561","latest.value_score_resistance_to_finan.31561","latest.year_score_resistance_to_trade.31563","latest.value_score_resistance_to_trade.31563","latest.year_score_balance_of_the_acco.31573","latest.value_score_balance_of_the_acco.31573","latest.year_score_respect_for_the_rig.31576","latest.value_score_respect_for_the_rig.31576","latest.year_score_restructuring_proce.31579","latest.value_score_restructuring_proce.31579","latest.year_score_revenues_from_the_e.31581","latest.value_score_revenues_from_the_e.31581","latest.year_score_revenues_from_the_e.31582","latest.value_score_revenues_from_the_e.31582","latest.year_score_right_to_strike_in_.31586","latest.value_score_right_to_strike_in_.31586","latest.year_score_right_to_strike_in_.31587","latest.value_score_right_to_strike_in_.31587","latest.year_score_role_of_networks_in.31594","latest.value_score_role_of_networks_in.31594","latest.year_score_role_of_networks_in.31595","latest.value_score_role_of_networks_in.31595","latest.year_score_role_of_networks_in.31597","latest.value_score_role_of_networks_in.31597","latest.year_score_role_of_networks:_s.31598","latest.value_score_role_of_networks:_s.31598","latest.year_score_role_of_networks:_s.31599","latest.value_score_role_of_networks:_s.31599","latest.year_score_role_of_networks:_s.31600","latest.value_score_role_of_networks:_s.31600","latest.year_score_banking_prudential_.31606","latest.value_score_banking_prudential_.31606","latest.year_score_banking_prudential_.31617","latest.value_score_banking_prudential_.31617","latest.year_score_banking_prudential_.31630","latest.value_score_banking_prudential_.31630","latest.year_score_banking_prudential_.31641","latest.value_score_banking_prudential_.31641","latest.year_score_scale_of_strike_mov.31610","latest.value_score_scale_of_strike_mov.31610","latest.year_score_scale_of_strike_mov.31611","latest.value_score_scale_of_strike_mov.31611","latest.year_score_security_across_the.31614","latest.value_score_security_across_the.31614","latest.year_score_security_of_persons.31616","latest.value_score_security_of_persons.31616","latest.year_score_sense_of_national_i.31629","latest.value_score_sense_of_national_i.31629","latest.year_score_share_of_stateowned.31632","latest.value_score_share_of_stateowned.31632","latest.year_score_share_of_administer.31633","latest.value_score_share_of_administer.31633","latest.year_score_significance_of_inf.31656","latest.value_score_significance_of_inf.31656","latest.year_score_significance_of_inf.31657","latest.value_score_significance_of_inf.31657","latest.year_score_skills_level_of_ban.31661","latest.value_score_skills_level_of_ban.31661","latest.year_score_social_dialogue_eff.31665","latest.value_score_social_dialogue_eff.31665","latest.year_score_social_dialogue_eff.31666","latest.value_score_social_dialogue_eff.31666","latest.year_score_social_dialogue_eff.31667","latest.value_score_social_dialogue_eff.31667","latest.year_score_societys_capacity_f.31680","latest.value_score_societys_capacity_f.31680","latest.year_score_societys_capacity_f.31681","latest.value_score_societys_capacity_f.31681","latest.year_score_societys_capacity_t.31682","latest.value_score_societys_capacity_t.31682","latest.year_score_sovereign_wealth_fu.31688","latest.value_score_sovereign_wealth_fu.31688","latest.year_score_standard_accounting.31692","latest.value_score_standard_accounting.31692","latest.year_score_standardised_accoun.31694","latest.value_score_standardised_accoun.31694","latest.year_score_standardised_accoun.31695","latest.value_score_standardised_accoun.31695","latest.year_score_states_arbitrary_vi.31704","latest.value_score_states_arbitrary_vi.31704","latest.year_score_strategic_vision:_t.31705","latest.value_score_strategic_vision:_t.31705","latest.year_score_strategic_vision:_c.31706","latest.value_score_strategic_vision:_c.31706","latest.year_score_strategic_vision:_h.31707","latest.value_score_strategic_vision:_h.31707","latest.year_score_strategic_vision:_i.31709","latest.value_score_strategic_vision:_i.31709","latest.year_score_strategic_vision:_p.31710","latest.value_score_strategic_vision:_p.31710","latest.year_score_strategic_vision:_s.31711","latest.value_score_strategic_vision:_s.31711","latest.year_score_strengthening_of_th.31714","latest.value_score_strengthening_of_th.31714","latest.year_score_strengthening_of_th.31715","latest.value_score_strengthening_of_th.31715","latest.year_score_strengthening_of_th.31716","latest.value_score_strengthening_of_th.31716","latest.year_score_subcontracting:_bet.31721","latest.value_score_subcontracting:_bet.31721","latest.year_score_subcontracting:_lar.31722","latest.value_score_subcontracting:_lar.31722","latest.year_score_subcontracting:_nat.31723","latest.value_score_subcontracting:_nat.31723","latest.year_score_subsidies:_commodit.31726","latest.value_score_subsidies:_commodit.31726","latest.year_score_subsidies:_petrol_a.31727","latest.value_score_subsidies:_petrol_a.31727","latest.year_score_support:_related_to.31728","latest.value_score_support:_related_to.31728","latest.year_score_system_of_norms_and.31729","latest.value_score_system_of_norms_and.31729","latest.year_score_targeted_support:_e.31733","latest.value_score_targeted_support:_e.31733","latest.year_score_tax_exemptions.31734","latest.value_score_tax_exemptions.31734","latest.year_score_technical_capacitie.31736","latest.value_score_technical_capacitie.31736","latest.year_score_technical_capacitie.31737","latest.value_score_technical_capacitie.31737","latest.year_score_technology_transfer.31738","latest.value_score_technology_transfer.31738","latest.year_score_termination_of_cont.31741","latest.value_score_termination_of_cont.31741","latest.year_score_termination_of_cont.31743","latest.value_score_termination_of_cont.31743","latest.year_score_capacity_of_nationa.31742","latest.value_score_capacity_of_nationa.31742","latest.year_score_capacity_of_nationa.31753","latest.value_score_capacity_of_nationa.31753","latest.year_score_capacity_of_nationa.31764","latest.value_score_capacity_of_nationa.31764","latest.year_score_capacity_of_nationa.31776","latest.value_score_capacity_of_nationa.31776","latest.year_score_capacity_of_nationa.31790","latest.value_score_capacity_of_nationa.31790","latest.year_score_territorial_coverag.31744","latest.value_score_territorial_coverag.31744","latest.year_score_territorial_coverag.31745","latest.value_score_territorial_coverag.31745","latest.year_score_territorial_coverag.31746","latest.value_score_territorial_coverag.31746","latest.year_score_territorial_coverag.31747","latest.value_score_territorial_coverag.31747","latest.year_score_territorial_coverag.31748","latest.value_score_territorial_coverag.31748","latest.year_score_territorial_coverag.31749","latest.value_score_territorial_coverag.31749","latest.year_score_think_tanks.31757","latest.value_score_think_tanks.31757","latest.year_score_timeliness_of_judic.31759","latest.value_score_timeliness_of_judic.31759","latest.year_score_traditional_solidar.31762","latest.value_score_traditional_solidar.31762","latest.year_score_traditional_solidar.31773","latest.value_score_traditional_solidar.31773","latest.year_score_traditional_solidar.31774","latest.value_score_traditional_solidar.31774","latest.year_score_traditional_rights_.31768","latest.value_score_traditional_rights_.31768","latest.year_score_transparency_of_inf.31777","latest.value_score_transparency_of_inf.31777","latest.year_score_transparency:_publi.31785","latest.value_score_transparency:_publi.31785","latest.year_score_unemployment_rate_f.31788","latest.value_score_unemployment_rate_f.31788","latest.year_score_upward_social_mobil.31791","latest.value_score_upward_social_mobil.31791","latest.year_score_violence_against_pu.31793","latest.value_score_violence_against_pu.31793","latest.year_score_violent_activities:.31796","latest.value_score_violent_activities:.31796","latest.year_score_violent_activities:.31797","latest.value_score_violent_activities:.31797","latest.year_score_violent_activities:.31798","latest.value_score_violent_activities:.31798","latest.year_score_vocational_training.31803","latest.value_score_vocational_training.31803","latest.year_score_vocational_training.31804","latest.value_score_vocational_training.31804","latest.year_score_wage_indexation_to_.31809","latest.value_score_wage_indexation_to_.31809","latest.year_score_workers_organizatio.31815","latest.value_score_workers_organizatio.31815"
"Afghanistan","AFG",2016,3,2016,4,2016,1,2016,3,2016,4,2016,4,2016,3,2016,2,2016,3,2016,0,2016,0,2016,0,2016,0,2016,0,2016,3,2016,1,2016,0,2016,0,2016,3,2016,2,2016,0,2016,0,2016,2,2016,0,2016,3,2016,2,2016,0,2016,0,2016,1,2016,2,2016,4,2016,4,2016,99,2016,1,2016,0,2016,1,2016,0,2016,4,2016,1,2016,1,2016,1,2016,1,2016,1,2016,1,2016,3,2016,0,2016,4,2016,0,2016,99,2016,3,2016,99,2016,1,2016,4,2016,1,2016,4,2016,4,2016,99,2016,3,2016,2,2016,99,2016,0,2016,3,2016,0,2016,0,2016,3,2016,0,2016,1,2016,99,2016,0,2016,0,2016,2,2016,3,2016,2,2016,1,2016,2,2016,4,2016,4,2016,4,2016,2,2016,2,2016,3,2016,2,2012,3,2016,1,2016,99,2016,0,2016,0,2016,1,2016,4,2016,99,2016,2,2016,1,2016,3,2016,4,2016,4,2016,0,2016,1,2016,0,2016,3,2016,3,2016,4,2016,4,2016,1,2016,2,2016,1,2016,3,2016,3,2016,4,2016,99,2012,99,2016,4,2016,3,2016,4,2016,4,2016,3,2016,0,2016,1,2016,0,2016,4,2016,2,2016,1,2016,1,2016,0,2016,1,2016,3,2012,2,2016,1,2016,2,2016,2,2016,1,2016,0,2016,0,2016,4,2016,3,2016,3,2016,3,2016,4,2016,4,2016,4,2016,1,2016,3,2016,1,2016,3,2016,3,2016,3,2016,3,2016,0,2016,99,2016,1,2016,1,2016,1,2016,1,2016,0,2016,99,2016,2,2016,4,2016,2,2012,4,2012,4,2012,4,2012,0,2012,2,2016,4,2016,4,2016,0,2016,1,2016,1,2016,2,2012,3,2012,4,2016,99,2016,4,2016,2,2016,2,2016,4,2016,0,2016,2,2016,0,2016,0,2016,0,2016,4,2016,99,2016,99,2016,3,2016,1,2016,4,2016,2,2016,1,2016,1,2016,1,2016,3,2016,0,2016,1,2016,0,2016,0,2016,0,2016,0,2016,4,2016,1,2016,0,2016,0,2016,1,2016,1,2016,1,2016,1,2016,1,2016,0,2016,0,2016,1,2016,0,2016,0,2016,0,2016,1,2016,1,2016,3,2016,4,2016,4,2016,4,2016,3,2016,4,2016,4,2016,4,2016,0,2016,3,2016,3,2016,0,2016,3,2016,2,2016,2,2016,0,2016,3,2016,0,2012,4,2012,4,2012,4,2016,99,2016,99,2016,1,2016,99,2016,4,2016,4,2016,0,2016,0,2016,1,2016,3,2016,4,2016,0,2016,0,2016,1,2016,1,2016,2,2016,0,2016,2,2016,0,2016,0,2016,0,2016,3,2016,99,2016,3,2016,3,2016,4,2016,2,2016,2,2016,3,2016,3,2012,1,2016,3,2016,3,2016,0,2016,3,2016,3,2016,3,2016,4,2016,4,2016,0,2016,0,2016,2,2016,1,2016,0,2016,0,2016,0,2016,3,2016,1,2016,1,2016,0,2016,0,2016,1,2016,0,2016,1,2016,0,2016,1,2016,1,2016,3,2016,2,2016,0,2016,2,2016,3,2016,3,2016,4,2016,2,2016,99,2016,2,2016,2,2016,0,2016,1,2016,1,2016,2,2016,0,2016,0,2016,99,2016,4,2016,99
