"country","countryiso3","latest.year_local currency in bn (rea.24637","latest.value_local currency in bn (rea.24637","latest.year_local currency in bn (rea.24647","latest.value_local currency in bn (rea.24647","latest.year_local currency in bn (rea.24653","latest.value_local currency in bn (rea.24653","latest.year_local currency in bn (rea.24659","latest.value_local currency in bn (rea.24659","latest.year_local currency in bn (rea.24665","latest.value_local currency in bn (rea.24665","latest.year_local currency in bn (rea.24671","latest.value_local currency in bn (rea.24671","latest.year_local currency in bn (rea.24677","latest.value_local currency in bn (rea.24677","latest.year_local currency in bn (rea.24683","latest.value_local currency in bn (rea.24683","latest.year_local currency in bn (rea.24692","latest.value_local currency in bn (rea.24692","latest.year_local currency in bn (rea.24698","latest.value_local currency in bn (rea.24698","latest.year_local currency  _in bn (n.24638","latest.value_local currency  _in bn (n.24638","latest.year_local currency  _in bn (n.24646","latest.value_local currency  _in bn (n.24646","latest.year_local currency  _in bn (n.24652","latest.value_local currency  _in bn (n.24652","latest.year_local currency  _in bn (n.24658","latest.value_local currency  _in bn (n.24658","latest.year_local currency  _in bn (n.24664","latest.value_local currency  _in bn (n.24664","latest.year_local currency  _in bn (n.24670","latest.value_local currency  _in bn (n.24670","latest.year_local currency  _in bn (n.24676","latest.value_local currency  _in bn (n.24676","latest.year_local currency  _in bn (n.24682","latest.value_local currency  _in bn (n.24682","latest.year_local currency  _in bn (n.24691","latest.value_local currency  _in bn (n.24691","latest.year_local currency  _in bn (n.24697","latest.value_local currency  _in bn (n.24697","latest.year_% share_business_tourism_.24639","latest.value_% share_business_tourism_.24639","latest.year_us$ in bn (nominal prices.24640","latest.value_us$ in bn (nominal prices.24640","latest.year_us$ in bn (nominal prices.24649","latest.value_us$ in bn (nominal prices.24649","latest.year_us$ in bn (nominal prices.24655","latest.value_us$ in bn (nominal prices.24655","latest.year_us$ in bn (nominal prices.24660","latest.value_us$ in bn (nominal prices.24660","latest.year_us$ in bn (nominal prices.24667","latest.value_us$ in bn (nominal prices.24667","latest.year_us$ in bn (nominal prices.24673","latest.value_us$ in bn (nominal prices.24673","latest.year_us$ in bn (nominal prices.24679","latest.value_us$ in bn (nominal prices.24679","latest.year_us$ in bn (nominal prices.24684","latest.value_us$ in bn (nominal prices.24684","latest.year_us$ in bn (nominal prices.24694","latest.value_us$ in bn (nominal prices.24694","latest.year_us$ in bn (nominal prices.24700","latest.value_us$ in bn (nominal prices.24700","latest.year_us$ in bn (real prices)_b.24641","latest.value_us$ in bn (real prices)_b.24641","latest.year_% growth_business_tourism.24642","latest.value_% growth_business_tourism.24642","latest.year_thousands of jobs_travel_.24643","latest.value_thousands of jobs_travel_.24643","latest.year_thousands of jobs_travel_.24689","latest.value_thousands of jobs_travel_.24689","latest.year_% share of total employme.24644","latest.value_% share of total employme.24644","latest.year_% share of total employme.24688","latest.value_% share of total employme.24688","latest.year_% growth_travel_and_touri.24645","latest.value_% growth_travel_and_touri.24645","latest.year_% growth_travel_and_touri.24651","latest.value_% growth_travel_and_touri.24651","latest.year_% growth_travel_and_touri.24690","latest.value_% growth_travel_and_touri.24690","latest.year_% growth_travel_and_touri.24696","latest.value_% growth_travel_and_touri.24696","latest.year_percentage share of total.24648","latest.value_percentage share of total.24648","latest.year_percentage share of total.24686","latest.value_percentage share of total.24686","latest.year_percentage share of total.24693","latest.value_percentage share of total.24693","latest.year_us$ in bn (real prices)_t.24650","latest.value_us$ in bn (real prices)_t.24650","latest.year_us$ in bn (real prices)_t.24695","latest.value_us$ in bn (real prices)_t.24695","latest.year_% share_domestic_tourism_.24654","latest.value_% share_domestic_tourism_.24654","latest.year_us$ in bn (real prices)_d.24656","latest.value_us$ in bn (real prices)_d.24656","latest.year_% growth_domestic_tourism.24657","latest.value_% growth_domestic_tourism.24657","latest.year_us$ in bn (real prices)_g.24661","latest.value_us$ in bn (real prices)_g.24661","latest.year_% growth_government_spend.24662","latest.value_% growth_government_spend.24662","latest.year_% share of total tourism .24663","latest.value_% share of total tourism .24663","latest.year_% share_internal_travel_a.24666","latest.value_% share_internal_travel_a.24666","latest.year_us$ in bn (real prices)_i.24668","latest.value_us$ in bn (real prices)_i.24668","latest.year_% growth_internal_travel_.24669","latest.value_% growth_internal_travel_.24669","latest.year_% exports_capital_investm.24672","latest.value_% exports_capital_investm.24672","latest.year_us$ in bn (real prices)_c.24674","latest.value_us$ in bn (real prices)_c.24674","latest.year_% growth_capital_investme.24675","latest.value_% growth_capital_investme.24675","latest.year_% share_leisure_tourism_s.24678","latest.value_% share_leisure_tourism_s.24678","latest.year_us$ in bn (real prices)_l.24680","latest.value_us$ in bn (real prices)_l.24680","latest.year_% growth_leisure_tourism_.24681","latest.value_% growth_leisure_tourism_.24681","latest.year_us$ in bn (real prices)_o.24685","latest.value_us$ in bn (real prices)_o.24685","latest.year_% growth_outbound_travel_.24687","latest.value_% growth_outbound_travel_.24687","latest.year_% exports_visitor_exports.24699","latest.value_% exports_visitor_exports.24699","latest.year_us$ in bn (real prices)_v.24701","latest.value_us$ in bn (real prices)_v.24701","latest.year_% growth_visitor_exports_.24702","latest.value_% growth_visitor_exports_.24702"
"Burundi","BDI",2028,146.481,2028,164.532,2028,277.634,2028,1.67528,2028,283.114,2028,8.00755,2028,136.632,2028,118.295,2028,349.579,2028,5.47991,2028,309.858,2028,348.042,2028,587.29,2028,3.54379,2028,598.882,2028,16.9387,2028,289.024,2028,250.233,2028,739.477,2028,11.5919,2028,0.928648,2028,0.112375,2028,0.126223,2028,0.21299,2028,0,2028,0.217194,2028,0.01,2028,0.104819,2028,0.09,2028,0.268183,2028,0,2028,0.08,2028,2.99642,2028,52.8172,2028,105.956,2028,1.91354,2028,3.83875,2028,1.9054,2028,3.70252,2028,1.45434,2028,3.72929,2028,1.79486,2028,1.29046,2028,3.81349,2028,0.09,2028,0.194257,2028,3.01039,2028,0.154278,2028,3.89737,2028,0,2028,6.72834,2028,0.77346,2028,2.34666,2028,0.157323,2028,3.87257,2028,1.2564,2028,0,2028,1.90126,2028,0.855588,2028,0.08,2028,5.52087,2028,0.07,2028,6.87009,2028,1.08995,2028,0,2028,1.81609
"Belgium","BEL",2028,7.1459,2028,13.5028,2028,9.63722,2028,0.492235,2028,26.7678,2028,3.10847,2028,19.622,2028,22.4737,2028,32.1889,2028,17.1306,2028,8.85105,2028,16.7249,2028,11.9369,2028,0.609692,2028,33.1552,2028,3.85021,2028,24.3041,2028,27.8364,2028,39.8698,2028,21.2183,2028,0.693409,2028,10.9389,2028,20.6701,2028,14.7526,2028,0.753511,2028,40.9761,2028,4.75844,2028,30.0372,2028,34.4027,2028,49.2746,2028,26.2235,2028,8.11267,2028,1.49726,2028,137.92,2028,331.295,2028,2.86836,2028,6.89001,2028,1.27383,2028,3.03893,2028,1.24329,2028,2.67338,2028,2.59744,2028,4.32311,2028,6.19194,2028,15.3296,2028,36.5437,2028,1.75916,2028,10.941,2028,1.75408,2028,0.558829,2028,1.52433,2028,0.594037,2028,2.57387,2028,30.3893,2028,2.94609,2028,2.46138,2028,3.52902,2028,2.06567,2028,1.85627,2028,22.2766,2028,2.77551,2028,25.5142,2028,0.540924,2028,3.27061,2028,19.4482,2028,3.63591
"Benin","BEN",2028,214.086,2028,226.104,2028,219.409,2028,5.85833,2028,392.675,2028,69.0771,2028,178.588,2028,129.66,2028,573.374,2028,173.265,2028,287.433,2028,303.568,2028,294.58,2028,7.86542,2028,527.206,2028,92.7432,2028,239.773,2028,174.082,2028,769.814,2028,232.626,2028,1.24916,2028,0.541553,2028,0.571953,2028,0.555018,2028,0.01,2028,0.99331,2028,0.174738,2028,0.451757,2028,0.327988,2028,1.45041,2028,0.438292,2028,0.370528,2028,7.31889,2028,117.381,2028,309.954,2028,1.85666,2028,4.90268,2028,4.16559,2028,6.01535,2028,4.15807,2028,6.02544,2028,2.29119,2028,1.31389,2028,5.81018,2028,0.391328,2028,0.992361,2028,2.16398,2028,0.379741,2028,6.64213,2028,0.01,2028,5.52113,2028,3.36471,2028,2.90755,2028,0.679617,2028,5.96218,2028,2.55114,2028,0.119555,2028,6.29089,2028,1.00785,2028,0.30909,2028,5.04005,2028,0.224408,2028,4.8044,2028,5.80124,2028,0.299877,2028,5.15073
"Burkina Faso","BFA",2028,121.561,2028,174.627,2028,180.056,2028,7.5204,2028,322.732,2028,30.6508,2028,201.171,2028,234.316,2028,430.038,2028,142.677,2028,150.185,2028,215.746,2028,222.454,2028,9.29125,2028,398.727,2028,37.8682,2028,248.542,2028,289.491,2028,531.3,2028,176.273,2028,0.465977,2028,0.282962,2028,0.406486,2028,0.419123,2028,0.02,2028,0.751238,2028,0.07,2028,0.468275,2028,0.545428,2028,1.00102,2028,0.332114,2028,0.210389,2028,4.53141,2028,82.3126,2028,210.145,2028,1.03574,2028,2.64425,2028,0.624954,2028,2.45608,2028,0.976768,2028,2.85585,2028,1.23713,2028,1.65999,2028,3.04657,2028,0.302232,2028,0.74428,2028,1.22231,2028,0.311628,2028,3.00307,2028,0.01,2028,6.74444,2028,2.02894,2028,1.70664,2028,0.558563,2028,2.97735,2028,0.83468,2028,0.05,2028,2.78903,2028,0.742321,2028,0.348174,2028,4.03322,2028,0.405539,2028,8.18307,2028,3.47535,2028,0.246935,2028,2.75515
"Bangladesh","BGD",2028,186.304,2028,823.973,2028,1311.94,2028,6.52891,2028,1347.76,2028,161.784,2028,1161.46,2028,95.7658,2028,1753.09,2028,35.8177,2028,362.567,2028,1603.54,2028,2553.18,2028,12.7059,2028,2622.88,2028,314.847,2028,2260.31,2028,186.37,2028,3411.7,2028,69.7049,2028,0.297184,2028,3.27961,2028,14.5048,2028,23.0948,2028,0.114932,2028,23.7253,2028,2.84796,2028,20.4457,2028,1.68581,2028,30.8606,2028,0.630518,2028,2.31434,2028,5.4111,2028,1648.49,2028,3244,2028,2.14337,2028,4.21785,2028,1.64204,2028,5.68884,2028,1.70259,2028,6.19795,2028,2.14989,2028,0.249869,2028,4.57412,2028,10.2357,2028,21.7776,2028,3.40605,2028,16.2974,2028,5.62617,2028,0.08,2028,5.85203,2028,2.3274,2028,3.0118,2028,16.7424,2028,5.66945,2028,1.45074,2028,2.00973,2028,7.17117,2028,1.84229,2028,14.428,2028,5.70613,2028,1.18964,2028,4.31875,2028,0.692788,2028,0.444941,2028,7.23689
"Bulgaria","BGR",2028,3.60002,2028,4.40907,2028,1.70885,2028,0.08,2028,13.0586,2028,2.07385,2028,9.4586,2028,4.56217,2028,16.185,2028,11.3498,2028,4.61132,2028,5.64765,2028,2.1889,2028,0.107188,2028,16.727,2028,2.65643,2028,12.1157,2028,5.84376,2028,20.7316,2028,14.5381,2028,1.00009,2028,2.91335,2028,3.56808,2028,1.38291,2028,0.07,2028,10.5678,2028,1.67828,2028,7.65447,2028,3.69198,2028,13.0978,2028,9.18491,2028,2.08367,2028,1.37463,2028,114.892,2028,374.169,2028,4.10724,2028,13.3761,2028,2.28004,2028,4.11234,2028,1.79731,2028,3.92409,2028,3.62772,2028,3.75368,2028,13.3167,2028,2.55194,2028,9.36775,2028,1.33717,2028,0.989073,2028,1.75156,2028,0.05,2028,1.86057,2028,3.4991,2028,6.04529,2028,7.55824,2028,4.02724,2028,7.72864,2028,1.20033,2028,4.02179,2028,2.60438,2028,5.47457,2028,3.74351,2028,2.64055,2028,2.70202,2028,12.3795,2028,6.56917,2028,4.37788
"Bahrain","BHR",2028,0.175621,2028,0.861675,2028,0.426885,2028,0.01,2028,1.63193,2028,0.243022,2028,1.45631,2028,0.449743,2028,2.05233,2028,1.20504,2028,0.208206,2028,1.02155,2028,0.50609,2028,0.01,2028,1.93472,2028,0.288113,2028,1.72652,2028,0.53319,2028,2.43313,2028,1.42863,2028,0.490844,2028,0.553739,2028,2.7169,2028,1.34598,2028,0.04,2028,5.14553,2028,0.766258,2028,4.5918,2028,1.41806,2028,6.47108,2028,3.79955,2028,0.467076,2028,3.66234,2028,30.211,2028,78.346,2028,3.90151,2028,10.1178,2028,3.25703,2028,5.5933,2028,3.51128,2028,5.43547,2028,4.56109,2028,2.38062,2028,10.8636,2028,2.29169,2028,5.45833,2028,2.19415,2028,1.13533,2028,4.61434,2028,0.03,2028,3.30265,2028,4.47888,2028,5.28246,2028,4.34023,2028,5.39902,2028,8.7711,2028,0.646334,2028,5.32433,2028,4.03568,2028,3.87316,2028,5.58069,2028,1.19613,2028,4.17181,2028,7.64472,2028,3.2049,2028,5.69376
"Bahamas, The","BHS",2028,0.527323,2028,2.54283,2028,0.616992,2028,0.04,2028,4.69007,2028,0.621144,2028,4.16275,2028,0.672561,2028,6.27551,2028,4.07308,2028,0.613248,2028,2.95717,2028,0.717528,2028,0.05,2028,5.45429,2028,0.722356,2028,4.84105,2028,0.782151,2028,7.29807,2028,4.73677,2028,2.68602,2028,0.613248,2028,2.95717,2028,0.717528,2028,0.05,2028,5.45429,2028,0.722356,2028,4.84105,2028,0.782151,2028,7.29807,2028,4.73677,2028,0.527323,2028,4.95359,2028,71.8514,2028,151.093,2028,32.5819,2028,68.515,2028,2.57346,2028,3.64182,2028,2.6116,2028,3.61212,2028,23.8898,2028,6.31869,2028,58.9582,2028,2.54283,2028,6.27551,2028,5.4078,2028,0.616992,2028,1.33752,2028,0.04,2028,1.4942,2028,11.5885,2028,29.0975,2028,4.69007,2028,3.49575,2028,22.0461,2028,0.621144,2028,4.00584,2028,20.993,2028,4.16275,2028,3.11932,2028,0.672561,2028,3.33987,2028,80.8534,2028,4.07308,2028,3.82905
"Bosnia and Herzegovina","BIH",2028,0.973489,2028,1.4147,2028,1.23189,2028,0.01,2028,4.01934,2028,0.575413,2028,3.04585,2028,0.524071,2028,5.23175,2028,2.78745,2028,1.23978,2028,1.80168,2028,1.56886,2028,0.02,2028,5.1188,2028,0.732814,2028,3.87902,2028,0.667427,2028,6.66286,2028,3.54994,2028,0.826605,2028,0.768304,2028,1.11652,2028,0.972238,2028,0.01,2028,3.17217,2028,0.454132,2028,2.40386,2028,0.413611,2028,4.12904,2028,2.19993,2028,0.565085,2028,3.416,2028,29.7047,2028,102.789,2028,4.39549,2028,15.21,2028,2.57265,2028,5.7428,2028,2.46239,2028,5.83383,2028,3.41288,2028,1.26429,2028,12.6213,2028,0.821195,2028,3.03689,2028,2.94187,2028,0.715077,2028,3.10023,2028,0.01,2028,2.9299,2028,1.14836,2028,6.25826,2028,2.33312,2028,5.50417,2028,6.6519,2028,0.334012,2028,6.46583,2028,2.57572,2028,1.76803,2028,5.66716,2028,0.304209,2028,2.33176,2028,20.2546,2028,1.61804,2028,6.60347
"Belarus","BLR",2028,2.71475,2028,2.80469,2028,6.34619,2028,0.03,2028,9.17794,2028,0.771015,2028,6.46319,2028,3.10004,2028,8.62127,2028,2.83175,2028,7.53615,2028,7.78583,2028,17.617,2028,0.08,2028,25.478,2028,2.14034,2028,17.9418,2028,8.60571,2028,23.9327,2028,7.86095,2028,0.598259,2028,2.86765,2028,2.96266,2028,6.70362,2028,0.03,2028,9.69486,2028,0.814441,2028,6.82721,2028,3.27464,2028,9.10684,2028,2.99124,2028,1.35101,2028,-0.227761,2028,96.3785,2028,281.156,2028,2.33558,2028,6.81335,2028,-0.25399,2028,1.8394,2028,-0.362328,2028,1.84797,2028,2.02257,2028,2.23556,2028,6.21714,2028,1.39577,2028,4.29042,2028,4.55614,2028,3.15822,2028,1.21365,2028,0.01,2028,2.74854,2028,1.08858,2028,4.04287,2028,4.56745,2028,1.83274,2028,1.9535,2028,0.3837,2028,2.5921,2028,1.4181,2028,3.21644,2028,2.53124,2028,1.54275,2028,5.02979,2028,2.87309,2028,1.40924,2028,3.23238
"Belize","BLZ",2028,0.204167,2028,0.88164,2028,0.19718,2028,0.01,2028,1.5951,2028,0.476169,2028,1.39094,2028,0.1,2028,2.50129,2028,1.39792,2028,0.266447,2028,1.15058,2028,0.257328,2028,0.02,2028,2.08168,2028,0.621421,2028,1.81523,2028,0.124604,2028,3.26429,2028,1.82435,2028,2.43497,2028,0.133223,2028,0.575288,2028,0.128664,2028,0.01,2028,1.04084,2028,0.31071,2028,0.907615,2028,0.06,2028,1.63215,2028,0.912175,2028,0.102084,2028,1.95336,2028,31.3201,2028,89.8287,2028,14.1367,2028,40.5452,2028,3.55023,2028,4.05555,2028,3.32068,2028,4.4398,2028,19.0238,2028,2.06022,2028,53.9722,2028,0.44082,2028,1.25065,2028,3.98565,2028,0.1,2028,1.80457,2028,0.01,2028,2.43762,2028,13.2137,2028,20.728,2028,0.797552,2028,3.99265,2028,32.0381,2028,0.238085,2028,6.17721,2028,16.4401,2028,0.695469,2028,4.17525,2028,0.05,2028,-0.115601,2028,53.5719,2028,0.698962,2028,4.30298
"Bermuda","BMU",2028,0.230027,2028,0.449508,2028,0.378322,2028,0,2028,1.19003,2028,0.04,2028,0.960001,2028,0.381539,2028,1.4604,2028,0.811705,2028,0.315636,2028,0.616802,2028,0.519123,2028,0,2028,1.63292,2028,0.05,2028,1.31729,2028,0.523537,2028,2.00391,2028,1.1138,2028,1.34981,2028,0.315636,2028,0.616802,2028,0.519123,2028,0,2028,1.63292,2028,0.05,2028,1.31729,2028,0.523537,2028,2.00391,2028,1.1138,2028,0.230027,2028,0.821352,2028,3.68699,2028,8.44146,2028,11.1195,2028,25.4584,2028,2.3578,2028,3.35149,2028,2.39139,2028,3.19218,2028,6.98317,2028,5.92726,2028,22.6875,2028,0.449508,2028,1.4604,2028,5.82445,2028,0.378322,2028,0.382164,2028,0,2028,0.402367,2028,7.49347,2028,13.5907,2028,1.19003,2028,3.23812,2028,5.7457,2028,0.04,2028,1.86126,2028,5.6134,2028,0.960001,2028,3.31866,2028,0.381539,2028,0.286629,2028,22.3344,2028,0.811705,2028,4.62543
"Bolivia","BOL",2028,4.01062,2028,10.1299,2028,11.7049,2028,0.269674,2028,19.2884,2028,2.22687,2028,15.2778,2028,11.697,2028,25.6273,2028,7.58358,2028,6.24401,2028,15.771,2028,18.2229,2028,0.419846,2028,30.0295,2028,3.46694,2028,23.7855,2028,18.2107,2028,39.8983,2028,11.8066,2028,0.575616,2028,0.775494,2028,1.95872,2028,2.26325,2028,0.05,2028,3.72961,2028,0.430588,2028,2.95412,2028,2.26174,2028,4.95529,2028,1.46636,2028,0.580409,2028,5.2286,2028,147.942,2028,383.883,2028,2.39122,2028,6.20481,2028,1.55061,2028,3.4278,2028,1.43579,2028,3.34382,2028,2.76833,2028,3.19659,2028,7.00347,2028,1.46598,2028,3.70872,2028,3.12503,2028,1.6939,2028,4.87018,2028,0.04,2028,3.6813,2028,3.22775,2028,3.98535,2028,2.79138,2028,3.53667,2028,3.10708,2028,0.322268,2028,4.43238,2028,2.15401,2028,2.21097,2028,3.07109,2028,1.69277,2028,8.7457,2028,7.21103,2028,1.09748,2028,1.58385
"Brazil","BRA",2028,60.352,2028,253.081,2028,413.055,2028,5.16562,2028,452.653,2028,107.37,2028,392.301,2028,96.9463,2028,701.731,2028,39.5984,2028,93.124,2028,390.508,2028,637.349,2028,7.97063,2028,698.45,2028,165.673,2028,605.326,2028,149.589,2028,1082.78,2028,61.1008,2028,0.393426,2028,21.8345,2028,91.561,2028,149.437,2028,1.86885,2028,163.763,2028,38.8448,2028,141.929,2028,35.0737,2028,253.876,2028,14.3261,2028,18.906,2028,3.01704,2028,2886.78,2028,8040.04,2028,2.78112,2028,7.74576,2028,1.2177,2028,2.09955,2028,0.912117,2028,2.03011,2028,2.95078,2028,1.13046,2028,8.18178,2028,79.2807,2028,219.826,2028,4.75575,2028,129.394,2028,1.98633,2028,1.61819,2028,1.98849,2028,2.95099,2028,4.61614,2028,141.799,2028,2.20869,2028,6.94621,2028,33.6348,2028,2.147,2028,2.52368,2028,122.893,2028,2.06483,2028,30.3696,2028,2.97232,2028,3.33518,2028,12.4047,2028,4.58703
"Barbados","BRB",2028,0.519159,2028,1.78168,2028,0.352774,2028,0.04,2028,4.10424,2028,0.632915,2028,3.58508,2028,0.325057,2028,5.66072,2028,3.75147,2028,0.678919,2028,2.32996,2028,0.461333,2028,0.05,2028,5.36723,2028,0.827682,2028,4.68831,2028,0.425086,2028,7.40269,2028,4.9059,2028,2.04938,2028,0.33946,2028,1.16498,2028,0.230666,2028,0.02,2028,2.68362,2028,0.413841,2028,2.34416,2028,0.212543,2028,3.70134,2028,2.45295,2028,0.259579,2028,3.43822,2028,22.3878,2028,67.0632,2028,17.574,2028,52.6432,2028,2.61902,2028,4.15302,2028,2.79675,2028,4.52536,2028,16.2015,2028,2.95587,2028,51.4752,2028,0.890841,2028,2.83036,2028,2.88333,2028,0.176387,2028,2.11143,2028,0.02,2028,4.9933,2028,16.997,2028,22.9645,2028,2.05212,2028,4.08342,2028,28.5439,2028,0.316458,2028,7.50808,2028,14.0112,2028,1.79254,2028,4.09167,2028,0.162528,2028,1.56586,2028,71.201,2028,1.87573,2028,4.24497
"Brunei Darussalam","BRN",2028,0.170932,2028,0.589088,2028,0.721019,2028,0,2028,1.81061,2028,1.04522,2028,1.63968,2028,1.06704,2028,2.93518,2028,1.08959,2028,0.23856,2028,0.822158,2028,1.00629,2028,0,2028,2.52697,2028,1.45876,2028,2.28841,2028,1.48921,2028,4.09647,2028,1.52068,2028,0.215816,2028,0.197506,2028,0.680674,2028,0.833116,2028,0,2028,2.09211,2028,1.20772,2028,1.8946,2028,1.23293,2028,3.39152,2028,1.25899,2028,0.123745,2028,-0.579934,2028,6.87979,2028,26.415,2028,2.80043,2028,10.7523,2028,3.39429,2028,6.40477,2028,3.24154,2028,4.83437,2028,2.28605,2028,4.14082,2028,11.3904,2028,0.426467,2028,2.12491,2028,2.78971,2028,0.521978,2028,5.45427,2028,0,2028,1.58052,2028,0.764149,2028,5.36487,2028,1.31078,2028,6.67762,2028,11.58,2028,0.756681,2028,2.0364,2028,2.06753,2028,1.18704,2028,7.20117,2028,0.772478,2028,0.129509,2028,8.79597,2028,0.788804,2028,7.51108
"Botswana","BWA",2028,6.28631,2028,11.737,2028,11.6465,2028,0.552424,2028,23.4376,2028,7.35718,2028,17.1513,2028,4.4319,2028,34.8742,2028,11.7911,2028,9.64308,2028,18.0043,2028,17.8655,2028,0.847408,2028,35.9528,2028,11.2858,2028,26.3097,2028,6.79845,2028,53.4965,2028,18.0873,2028,1.05664,2028,0.767768,2028,1.43348,2028,1.42242,2028,0.07,2028,2.86251,2028,0.898557,2028,2.09474,2028,0.541283,2028,4.25931,2028,1.44009,2028,0.606198,2028,4.1467,2028,42.1862,2028,101.805,2028,3.44326,2028,8.30935,2028,6.53091,2028,5.11477,2028,3.20572,2028,4.93637,2028,3.93952,2028,1.48757,2028,11.7056,2028,1.13181,2028,3.36298,2028,3.72372,2028,1.12309,2028,4.03574,2028,0.06,2028,4.90257,2028,6.5768,2028,5.41786,2028,1.80169,2028,5.01071,2028,8.60798,2028,0.709464,2028,4.50977,2028,2.79002,2028,1.65392,2028,5.15122,2028,0.427375,2028,3.43455,2028,7.60779,2028,1.13703,2028,5.7747
"Central African Republic","CAF",2028,78.1044,2028,61.387,2028,88.7474,2028,0.566888,2028,102.392,2028,11.6534,2028,24.2878,2028,69.9068,2028,140.334,2028,13.6447,2028,100.156,2028,78.7189,2028,113.804,2028,0.726942,2028,131.301,2028,14.9436,2028,31.1451,2028,89.6443,2028,179.956,2028,17.4971,2028,2.11265,2028,0.188704,2028,0.148314,2028,0.214419,2028,0,2028,0.247385,2028,0.03,2028,0.06,2028,0.168899,2028,0.339055,2028,0.03,2028,0.135178,2028,6.31226,2028,20.2101,2028,51.5547,2028,1.87441,2028,4.78149,2028,2.46495,2028,5.84873,2028,2.35596,2028,5.7588,2028,2.76961,2028,3.154,2028,6.33148,2028,0.106245,2028,0.242882,2028,3.97846,2028,0.153599,2028,6.27611,2028,0,2028,6.27654,2028,1.72655,2028,3.54617,2028,0.177214,2028,5.89545,2028,3.73894,2028,0.02,2028,5.05247,2028,0.641627,2028,0.04,2028,5.1571,2028,0.12099,2028,6.71725,2028,5.23087,2028,0.02,2028,3.48469
"Canada","CAN",2028,46.6444,2028,56.0743,2028,100.486,2028,3.04228,2028,132.081,2028,24.9273,2028,85.437,2028,52.7547,2028,186.534,2028,31.5952,2028,58.8894,2028,70.7949,2028,126.866,2028,3.84093,2028,166.755,2028,31.4712,2028,107.866,2028,66.6037,2028,235.503,2028,39.8895,2028,0.77543,2028,49.0578,2028,58.9756,2028,105.685,2028,3.19968,2028,138.915,2028,26.2171,2028,89.8575,2028,55.4842,2028,196.185,2028,33.2299,2028,35.7826,2028,1.44602,2028,828.798,2028,1960.14,2028,4.22603,2028,9.99472,2028,-0.902802,2028,2.30505,2028,1.48366,2028,2.34352,2028,2.19576,2028,2.06577,2028,7.30431,2028,43.0166,2028,143.097,2028,3.81571,2028,77.0865,2028,1.8599,2028,2.33384,2028,1.92628,2028,1.59508,2028,3.79065,2028,101.324,2028,2.20267,2028,4.13851,2028,19.1226,2028,2.79928,2028,1.36975,2028,65.5417,2028,2.34782,2028,40.4699,2028,0.387932,2028,3.50349,2028,24.2378,2028,3.30177
"Switzerland","CHE",2028,11.0506,2028,23.1846,2028,31.6859,2028,0.875253,2028,64.6677,2028,5.53906,2028,53.6171,2028,26.2811,2028,81.238,2028,32.9818,2028,12.3173,2028,25.8422,2028,35.3181,2028,0.975584,2028,72.0806,2028,6.174,2028,59.7633,2028,29.2937,2028,90.5503,2028,36.7625,2028,0.496378,2028,13.7266,2028,28.799,2028,39.359,2028,1.08721,2028,80.3277,2028,6.8804,2028,66.6011,2028,32.6454,2028,100.911,2028,40.9687,2028,11.2858,2028,1.8013,2028,252.62,2028,831.733,2028,4.76433,2028,15.6862,2028,4.62229,2028,3.44846,2028,4.06165,2028,3.10384,2028,2.90479,2028,3.29275,2028,10.1783,2028,23.678,2028,82.967,2028,3.86027,2028,32.3603,2028,1.56449,2028,0.893882,2028,2.07832,2028,1.39713,2028,5.15051,2028,66.0441,2028,3.39675,2028,2.8436,2028,5.65695,2028,2.45992,2028,2.3691,2028,54.7583,2028,3.0524,2028,26.8405,2028,2.9893,2028,6.19477,2028,33.6837,2028,5.20583
"Chile","CHL",2028,2771.41,2028,8481.98,2028,13108.3,2028,172.327,2028,18072.4,2028,5736.86,2028,15301,2028,3025.08,2028,26431.9,2028,4964.11,2028,3868.43,2028,11839.5,2028,18297.1,2028,240.54,2028,25226.2,2028,8007.72,2028,21357.7,2028,4222.52,2028,36894.6,2028,6929.09,2028,0.548051,2028,5.99101,2028,18.3356,2028,28.3365,2028,0.372523,2028,39.0675,2028,12.4015,2028,33.0765,2028,6.53938,2028,57.1384,2028,10.731,2028,4.26865,2028,2.47864,2028,324.374,2028,941.62,2028,3.822,2028,11.0948,2028,1.21687,2028,3.03608,2028,0.868462,2028,2.8887,2028,3.57385,2028,1.27461,2028,11.137,2028,13.0643,2028,40.7116,2028,5.45054,2028,20.19,2028,2.57262,2028,0.265426,2028,2.78667,2028,4.28889,2028,6.08452,2028,27.8359,2028,2.94595,2028,10.7861,2028,8.83616,2028,2.01056,2028,2.99173,2028,23.5673,2028,2.92365,2028,4.65936,2028,4.58913,2028,8.05731,2028,7.64594,2028,3.93736
